Fecha,Hora,Variable,Valor,Unidad,Lugar
42776,0,Velocidad registrada,7.96,m/s,Cartagena
42776,1,Velocidad registrada,8.23,m/s,Cartagena
42776,2,Velocidad registrada,8.83,m/s,Cartagena
42776,3,Velocidad registrada,8.26,m/s,Cartagena
42776,4,Velocidad registrada,9.04,m/s,Cartagena
42776,5,Velocidad registrada,8.82,m/s,Cartagena
42776,6,Velocidad registrada,8.48,m/s,Cartagena
42776,7,Velocidad registrada,8.26,m/s,Cartagena
42776,8,Velocidad registrada,8.3,m/s,Cartagena
42776,9,Velocidad registrada,8.16,m/s,Cartagena
42776,10,Velocidad registrada,7.61,m/s,Cartagena
42776,11,Velocidad registrada,7.81,m/s,Cartagena
42776,12,Velocidad registrada,7.8,m/s,Cartagena
42776,13,Velocidad registrada,7.89,m/s,Cartagena
42776,14,Velocidad registrada,8.27,m/s,Cartagena
42776,15,Velocidad registrada,8,m/s,Cartagena
42776,16,Velocidad registrada,7.56,m/s,Cartagena
42776,17,Velocidad registrada,7.79,m/s,Cartagena
42776,18,Velocidad registrada,8.38,m/s,Cartagena
42776,19,Velocidad registrada,8.57,m/s,Cartagena
42776,20,Velocidad registrada,7.44,m/s,Cartagena
42776,21,Velocidad registrada,7.68,m/s,Cartagena
42776,22,Velocidad registrada,7.74,m/s,Cartagena
42776,23,Velocidad registrada,7.83,m/s,Cartagena
42777,0,Velocidad registrada,6.95,m/s,Cartagena
42777,1,Velocidad registrada,7.26,m/s,Cartagena
42777,2,Velocidad registrada,6.95,m/s,Cartagena
42777,3,Velocidad registrada,7.03,m/s,Cartagena
42777,4,Velocidad registrada,7.16,m/s,Cartagena
42777,5,Velocidad registrada,7.74,m/s,Cartagena
42777,6,Velocidad registrada,8.07,m/s,Cartagena
42777,7,Velocidad registrada,7.79,m/s,Cartagena
42777,8,Velocidad registrada,7.85,m/s,Cartagena
42777,9,Velocidad registrada,8.14,m/s,Cartagena
42777,10,Velocidad registrada,7.53,m/s,Cartagena
42777,11,Velocidad registrada,7.05,m/s,Cartagena
42777,12,Velocidad registrada,7.18,m/s,Cartagena
42777,13,Velocidad registrada,7.28,m/s,Cartagena
42777,14,Velocidad registrada,7.25,m/s,Cartagena
42777,15,Velocidad registrada,7.55,m/s,Cartagena
42777,16,Velocidad registrada,7.51,m/s,Cartagena
42777,17,Velocidad registrada,7.75,m/s,Cartagena
42777,18,Velocidad registrada,7.21,m/s,Cartagena
42777,19,Velocidad registrada,7.69,m/s,Cartagena
42777,20,Velocidad registrada,8.01,m/s,Cartagena
42777,21,Velocidad registrada,7.96,m/s,Cartagena
42777,22,Velocidad registrada,7.95,m/s,Cartagena
42777,23,Velocidad registrada,8.02,m/s,Cartagena
42778,0,Velocidad registrada,7.12,m/s,Cartagena
42778,1,Velocidad registrada,6.72,m/s,Cartagena
42778,2,Velocidad registrada,7.64,m/s,Cartagena
42778,3,Velocidad registrada,6.32,m/s,Cartagena
42780,17,Velocidad registrada,4.16,m/s,Cartagena
42780,18,Velocidad registrada,3.78,m/s,Cartagena
42780,19,Velocidad registrada,3.76,m/s,Cartagena
42780,20,Velocidad registrada,3.56,m/s,Cartagena
42780,21,Velocidad registrada,3.83,m/s,Cartagena
42780,22,Velocidad registrada,3.76,m/s,Cartagena
42780,23,Velocidad registrada,3.57,m/s,Cartagena
42781,0,Velocidad registrada,3.32,m/s,Cartagena
42781,1,Velocidad registrada,3.56,m/s,Cartagena
42781,2,Velocidad registrada,3.59,m/s,Cartagena
42781,3,Velocidad registrada,3.62,m/s,Cartagena
42781,4,Velocidad registrada,3.83,m/s,Cartagena
42781,5,Velocidad registrada,2.99,m/s,Cartagena
42781,6,Velocidad registrada,3.28,m/s,Cartagena
42781,7,Velocidad registrada,3.32,m/s,Cartagena
42781,8,Velocidad registrada,3.07,m/s,Cartagena
42781,9,Velocidad registrada,3.17,m/s,Cartagena
42781,10,Velocidad registrada,3.57,m/s,Cartagena
42781,11,Velocidad registrada,2.96,m/s,Cartagena
42781,12,Velocidad registrada,2.73,m/s,Cartagena
42781,13,Velocidad registrada,2.62,m/s,Cartagena
42781,14,Velocidad registrada,2.14,m/s,Cartagena
42781,15,Velocidad registrada,1.87,m/s,Cartagena
42781,16,Velocidad registrada,1.93,m/s,Cartagena
42781,17,Velocidad registrada,1.69,m/s,Cartagena
42781,18,Velocidad registrada,2.02,m/s,Cartagena
42781,19,Velocidad registrada,2.08,m/s,Cartagena
42781,20,Velocidad registrada,2.07,m/s,Cartagena
42781,21,Velocidad registrada,2.37,m/s,Cartagena
42781,22,Velocidad registrada,2.25,m/s,Cartagena
42781,23,Velocidad registrada,2.07,m/s,Cartagena
42782,0,Velocidad registrada,2.07,m/s,Cartagena
42782,1,Velocidad registrada,2.03,m/s,Cartagena
42782,2,Velocidad registrada,2.24,m/s,Cartagena
42782,3,Velocidad registrada,1.9,m/s,Cartagena
42782,4,Velocidad registrada,2.31,m/s,Cartagena
42782,5,Velocidad registrada,2.47,m/s,Cartagena
42782,6,Velocidad registrada,2.59,m/s,Cartagena
42782,7,Velocidad registrada,2.89,m/s,Cartagena
42782,8,Velocidad registrada,2.36,m/s,Cartagena
42782,9,Velocidad registrada,2.33,m/s,Cartagena
42782,10,Velocidad registrada,2.41,m/s,Cartagena
42782,11,Velocidad registrada,2.08,m/s,Cartagena
42782,12,Velocidad registrada,2.28,m/s,Cartagena
42782,13,Velocidad registrada,2.65,m/s,Cartagena
42782,14,Velocidad registrada,2.79,m/s,Cartagena
42782,15,Velocidad registrada,2.79,m/s,Cartagena
42782,16,Velocidad registrada,3.79,m/s,Cartagena
42782,17,Velocidad registrada,3.85,m/s,Cartagena
42782,18,Velocidad registrada,4.15,m/s,Cartagena
42782,19,Velocidad registrada,3.86,m/s,Cartagena
42782,20,Velocidad registrada,3.86,m/s,Cartagena
42782,21,Velocidad registrada,4.07,m/s,Cartagena
42782,22,Velocidad registrada,3.98,m/s,Cartagena
42782,23,Velocidad registrada,3.62,m/s,Cartagena
42783,0,Velocidad registrada,3.34,m/s,Cartagena
42783,1,Velocidad registrada,3,m/s,Cartagena
42783,2,Velocidad registrada,2.68,m/s,Cartagena
42783,3,Velocidad registrada,3.25,m/s,Cartagena
42783,4,Velocidad registrada,3.17,m/s,Cartagena
42783,5,Velocidad registrada,3.13,m/s,Cartagena
42783,6,Velocidad registrada,3.27,m/s,Cartagena
42783,7,Velocidad registrada,3.56,m/s,Cartagena
42783,8,Velocidad registrada,4.48,m/s,Cartagena
42783,9,Velocidad registrada,4.64,m/s,Cartagena
42783,10,Velocidad registrada,4.28,m/s,Cartagena
42783,11,Velocidad registrada,4.1,m/s,Cartagena
42783,12,Velocidad registrada,4.03,m/s,Cartagena
42783,13,Velocidad registrada,4.35,m/s,Cartagena
42783,14,Velocidad registrada,4.46,m/s,Cartagena
42783,15,Velocidad registrada,3.38,m/s,Cartagena
42783,16,Velocidad registrada,4.11,m/s,Cartagena
42783,17,Velocidad registrada,4.22,m/s,Cartagena
42783,18,Velocidad registrada,4.53,m/s,Cartagena
42783,19,Velocidad registrada,4.66,m/s,Cartagena
42783,20,Velocidad registrada,4.57,m/s,Cartagena
42783,21,Velocidad registrada,4.43,m/s,Cartagena
42783,22,Velocidad registrada,4.46,m/s,Cartagena
42783,23,Velocidad registrada,4.22,m/s,Cartagena
42784,0,Velocidad registrada,4.04,m/s,Cartagena
42784,1,Velocidad registrada,3.72,m/s,Cartagena
42784,2,Velocidad registrada,3.99,m/s,Cartagena
42784,3,Velocidad registrada,3.81,m/s,Cartagena
42784,4,Velocidad registrada,3.75,m/s,Cartagena
42784,5,Velocidad registrada,3.96,m/s,Cartagena
42784,6,Velocidad registrada,3.81,m/s,Cartagena
42784,7,Velocidad registrada,3.02,m/s,Cartagena
42784,8,Velocidad registrada,3.85,m/s,Cartagena
42784,9,Velocidad registrada,2.86,m/s,Cartagena
42784,10,Velocidad registrada,2.8,m/s,Cartagena
42784,11,Velocidad registrada,3.06,m/s,Cartagena
42784,12,Velocidad registrada,3.77,m/s,Cartagena
42784,13,Velocidad registrada,3.65,m/s,Cartagena
42784,14,Velocidad registrada,3.21,m/s,Cartagena
42784,15,Velocidad registrada,2.7,m/s,Cartagena
42784,16,Velocidad registrada,3.28,m/s,Cartagena
42784,17,Velocidad registrada,4.5,m/s,Cartagena
42784,18,Velocidad registrada,3.93,m/s,Cartagena
42784,19,Velocidad registrada,4.21,m/s,Cartagena
42784,20,Velocidad registrada,4.04,m/s,Cartagena
42784,21,Velocidad registrada,4.3,m/s,Cartagena
42784,22,Velocidad registrada,4.04,m/s,Cartagena
42784,23,Velocidad registrada,3.63,m/s,Cartagena
42785,0,Velocidad registrada,3.11,m/s,Cartagena
42785,1,Velocidad registrada,4.5,m/s,Cartagena
42785,2,Velocidad registrada,4.77,m/s,Cartagena
42785,3,Velocidad registrada,4.09,m/s,Cartagena
42785,4,Velocidad registrada,4.76,m/s,Cartagena
42785,5,Velocidad registrada,4.67,m/s,Cartagena
42785,6,Velocidad registrada,5.36,m/s,Cartagena
42785,7,Velocidad registrada,5.63,m/s,Cartagena
42785,8,Velocidad registrada,5.34,m/s,Cartagena
42785,9,Velocidad registrada,5.44,m/s,Cartagena
42785,10,Velocidad registrada,5.58,m/s,Cartagena
42785,11,Velocidad registrada,5.12,m/s,Cartagena
42785,12,Velocidad registrada,4.7,m/s,Cartagena
42785,13,Velocidad registrada,4.44,m/s,Cartagena
42785,14,Velocidad registrada,4.64,m/s,Cartagena
42785,15,Velocidad registrada,4.28,m/s,Cartagena
42785,16,Velocidad registrada,4.27,m/s,Cartagena
42785,17,Velocidad registrada,4.7,m/s,Cartagena
42785,18,Velocidad registrada,5.45,m/s,Cartagena
42785,19,Velocidad registrada,6.02,m/s,Cartagena
42785,20,Velocidad registrada,5.76,m/s,Cartagena
42785,21,Velocidad registrada,5.28,m/s,Cartagena
42785,22,Velocidad registrada,4.26,m/s,Cartagena
42785,23,Velocidad registrada,3.83,m/s,Cartagena
42786,0,Velocidad registrada,4.46,m/s,Cartagena
42786,1,Velocidad registrada,4.95,m/s,Cartagena
42786,2,Velocidad registrada,4.83,m/s,Cartagena
42786,3,Velocidad registrada,4.44,m/s,Cartagena
42786,4,Velocidad registrada,4.13,m/s,Cartagena
42786,5,Velocidad registrada,3.26,m/s,Cartagena
42786,6,Velocidad registrada,3.75,m/s,Cartagena
42786,7,Velocidad registrada,4.02,m/s,Cartagena
42786,8,Velocidad registrada,4.26,m/s,Cartagena
42786,9,Velocidad registrada,4.32,m/s,Cartagena
42786,10,Velocidad registrada,4.01,m/s,Cartagena
42786,11,Velocidad registrada,3.79,m/s,Cartagena
42786,12,Velocidad registrada,4.34,m/s,Cartagena
42786,13,Velocidad registrada,4.07,m/s,Cartagena
42786,14,Velocidad registrada,4.22,m/s,Cartagena
42786,15,Velocidad registrada,4.45,m/s,Cartagena
42786,16,Velocidad registrada,4.5,m/s,Cartagena
42786,17,Velocidad registrada,4.76,m/s,Cartagena
42786,18,Velocidad registrada,4.1,m/s,Cartagena
42786,19,Velocidad registrada,3.77,m/s,Cartagena
42786,20,Velocidad registrada,2.94,m/s,Cartagena
42786,21,Velocidad registrada,3.95,m/s,Cartagena
42786,22,Velocidad registrada,5.04,m/s,Cartagena
42786,23,Velocidad registrada,5.55,m/s,Cartagena
42787,0,Velocidad registrada,4.92,m/s,Cartagena
42787,1,Velocidad registrada,4.98,m/s,Cartagena
42787,2,Velocidad registrada,5.25,m/s,Cartagena
42787,3,Velocidad registrada,5.09,m/s,Cartagena
42787,4,Velocidad registrada,4.52,m/s,Cartagena
42787,5,Velocidad registrada,3.69,m/s,Cartagena
42787,6,Velocidad registrada,3.49,m/s,Cartagena
42787,7,Velocidad registrada,2.72,m/s,Cartagena
42787,8,Velocidad registrada,2.16,m/s,Cartagena
42787,9,Velocidad registrada,2.51,m/s,Cartagena
42787,10,Velocidad registrada,3.44,m/s,Cartagena
42787,11,Velocidad registrada,3.43,m/s,Cartagena
42787,12,Velocidad registrada,3.47,m/s,Cartagena
42787,13,Velocidad registrada,3.81,m/s,Cartagena
42787,14,Velocidad registrada,3.99,m/s,Cartagena
42787,15,Velocidad registrada,3.63,m/s,Cartagena
42787,16,Velocidad registrada,3.22,m/s,Cartagena
42787,17,Velocidad registrada,3.19,m/s,Cartagena
42787,18,Velocidad registrada,3,m/s,Cartagena
42787,19,Velocidad registrada,3.05,m/s,Cartagena
42787,20,Velocidad registrada,2.79,m/s,Cartagena
42787,21,Velocidad registrada,2.85,m/s,Cartagena
42787,22,Velocidad registrada,2.67,m/s,Cartagena
42787,23,Velocidad registrada,2.53,m/s,Cartagena
42788,0,Velocidad registrada,2.21,m/s,Cartagena
42788,1,Velocidad registrada,2.53,m/s,Cartagena
42788,2,Velocidad registrada,2.41,m/s,Cartagena
42788,3,Velocidad registrada,1.99,m/s,Cartagena
42788,4,Velocidad registrada,1.17,m/s,Cartagena
42788,5,Velocidad registrada,0.41,m/s,Cartagena
42788,6,Velocidad registrada,0.29,m/s,Cartagena
42788,7,Velocidad registrada,1.08,m/s,Cartagena
42788,8,Velocidad registrada,2.23,m/s,Cartagena
42788,9,Velocidad registrada,3.28,m/s,Cartagena
42788,10,Velocidad registrada,5.42,m/s,Cartagena
42788,11,Velocidad registrada,5.04,m/s,Cartagena
42788,12,Velocidad registrada,4.33,m/s,Cartagena
42788,13,Velocidad registrada,3.69,m/s,Cartagena
42788,14,Velocidad registrada,3.52,m/s,Cartagena
42788,15,Velocidad registrada,2.95,m/s,Cartagena
42788,16,Velocidad registrada,2.88,m/s,Cartagena
42788,17,Velocidad registrada,4.49,m/s,Cartagena
42788,18,Velocidad registrada,3.59,m/s,Cartagena
42788,19,Velocidad registrada,2.56,m/s,Cartagena
42788,20,Velocidad registrada,2.4,m/s,Cartagena
42788,21,Velocidad registrada,3.54,m/s,Cartagena
42788,22,Velocidad registrada,4.17,m/s,Cartagena
42788,23,Velocidad registrada,4.02,m/s,Cartagena
42789,0,Velocidad registrada,3.7,m/s,Cartagena
42789,1,Velocidad registrada,3.47,m/s,Cartagena
42789,2,Velocidad registrada,2.89,m/s,Cartagena
42789,3,Velocidad registrada,0.98,m/s,Cartagena
42789,4,Velocidad registrada,1.6,m/s,Cartagena
42789,5,Velocidad registrada,2.88,m/s,Cartagena
42789,6,Velocidad registrada,5.69,m/s,Cartagena
42789,7,Velocidad registrada,4.18,m/s,Cartagena
42789,8,Velocidad registrada,2.26,m/s,Cartagena
42789,9,Velocidad registrada,0.81,m/s,Cartagena
42789,10,Velocidad registrada,0.53,m/s,Cartagena
42789,11,Velocidad registrada,0.7,m/s,Cartagena
42789,12,Velocidad registrada,0.5,m/s,Cartagena
42789,13,Velocidad registrada,0.69,m/s,Cartagena
42789,14,Velocidad registrada,0.61,m/s,Cartagena
42789,15,Velocidad registrada,0.46,m/s,Cartagena
42789,16,Velocidad registrada,0.69,m/s,Cartagena
42789,17,Velocidad registrada,0.7,m/s,Cartagena
42789,18,Velocidad registrada,0.87,m/s,Cartagena
42789,19,Velocidad registrada,1.78,m/s,Cartagena
42789,20,Velocidad registrada,2.22,m/s,Cartagena
42789,21,Velocidad registrada,2.7,m/s,Cartagena
42789,22,Velocidad registrada,3.34,m/s,Cartagena
42789,23,Velocidad registrada,3.62,m/s,Cartagena
42790,0,Velocidad registrada,3.46,m/s,Cartagena
42790,1,Velocidad registrada,3.4,m/s,Cartagena
42790,2,Velocidad registrada,3.45,m/s,Cartagena
42790,3,Velocidad registrada,3.49,m/s,Cartagena
42790,4,Velocidad registrada,3.43,m/s,Cartagena
42790,5,Velocidad registrada,2.97,m/s,Cartagena
42790,6,Velocidad registrada,3.26,m/s,Cartagena
42790,7,Velocidad registrada,3.53,m/s,Cartagena
42790,8,Velocidad registrada,4.16,m/s,Cartagena
42790,9,Velocidad registrada,4.26,m/s,Cartagena
42790,10,Velocidad registrada,4.42,m/s,Cartagena
42790,11,Velocidad registrada,4.19,m/s,Cartagena
42790,12,Velocidad registrada,4.81,m/s,Cartagena
42790,13,Velocidad registrada,5.57,m/s,Cartagena
42790,14,Velocidad registrada,5.55,m/s,Cartagena
42790,15,Velocidad registrada,4.94,m/s,Cartagena
42790,16,Velocidad registrada,3.06,m/s,Cartagena
42790,17,Velocidad registrada,2.23,m/s,Cartagena
42790,18,Velocidad registrada,1.82,m/s,Cartagena
42790,19,Velocidad registrada,2.08,m/s,Cartagena
42790,20,Velocidad registrada,2.35,m/s,Cartagena
42790,21,Velocidad registrada,2.11,m/s,Cartagena
42790,22,Velocidad registrada,2.49,m/s,Cartagena
42790,23,Velocidad registrada,3,m/s,Cartagena
42791,0,Velocidad registrada,3.92,m/s,Cartagena
42791,1,Velocidad registrada,4.32,m/s,Cartagena
42791,2,Velocidad registrada,4.67,m/s,Cartagena
42791,3,Velocidad registrada,4.79,m/s,Cartagena
42791,4,Velocidad registrada,5.05,m/s,Cartagena
42791,5,Velocidad registrada,5.08,m/s,Cartagena
42791,6,Velocidad registrada,4.9,m/s,Cartagena
42791,7,Velocidad registrada,5.2,m/s,Cartagena
42791,8,Velocidad registrada,5.39,m/s,Cartagena
42791,9,Velocidad registrada,4.84,m/s,Cartagena
42791,10,Velocidad registrada,3.96,m/s,Cartagena
42791,11,Velocidad registrada,3.15,m/s,Cartagena
42791,12,Velocidad registrada,3.19,m/s,Cartagena
42791,13,Velocidad registrada,3.28,m/s,Cartagena
42791,14,Velocidad registrada,3.34,m/s,Cartagena
42791,15,Velocidad registrada,3.75,m/s,Cartagena
42791,16,Velocidad registrada,3.98,m/s,Cartagena
42791,17,Velocidad registrada,3.92,m/s,Cartagena
42791,18,Velocidad registrada,3.79,m/s,Cartagena
42791,19,Velocidad registrada,3.64,m/s,Cartagena
42791,20,Velocidad registrada,3.22,m/s,Cartagena
42791,21,Velocidad registrada,3.31,m/s,Cartagena
42791,22,Velocidad registrada,4.15,m/s,Cartagena
42791,23,Velocidad registrada,4.62,m/s,Cartagena
42792,0,Velocidad registrada,4.77,m/s,Cartagena
42792,1,Velocidad registrada,4.6,m/s,Cartagena
42792,2,Velocidad registrada,5.14,m/s,Cartagena
42792,3,Velocidad registrada,5.76,m/s,Cartagena
42792,4,Velocidad registrada,4.69,m/s,Cartagena
42792,5,Velocidad registrada,4.43,m/s,Cartagena
42792,6,Velocidad registrada,4.63,m/s,Cartagena
42792,7,Velocidad registrada,4.54,m/s,Cartagena
42792,8,Velocidad registrada,4.12,m/s,Cartagena
42792,9,Velocidad registrada,4.14,m/s,Cartagena
42792,10,Velocidad registrada,4.45,m/s,Cartagena
42792,11,Velocidad registrada,4.53,m/s,Cartagena
42792,12,Velocidad registrada,4.56,m/s,Cartagena
42792,13,Velocidad registrada,4.77,m/s,Cartagena
42792,14,Velocidad registrada,4.92,m/s,Cartagena
42792,15,Velocidad registrada,4.48,m/s,Cartagena
42792,16,Velocidad registrada,3.94,m/s,Cartagena
42792,17,Velocidad registrada,4.15,m/s,Cartagena
42792,18,Velocidad registrada,3.37,m/s,Cartagena
42792,19,Velocidad registrada,2.76,m/s,Cartagena
42792,20,Velocidad registrada,3.43,m/s,Cartagena
42792,21,Velocidad registrada,4.15,m/s,Cartagena
42792,22,Velocidad registrada,4.55,m/s,Cartagena
42792,23,Velocidad registrada,4.96,m/s,Cartagena
42793,0,Velocidad registrada,5.15,m/s,Cartagena
42793,1,Velocidad registrada,5.19,m/s,Cartagena
42793,2,Velocidad registrada,5.58,m/s,Cartagena
42793,3,Velocidad registrada,5.81,m/s,Cartagena
42793,4,Velocidad registrada,5.7,m/s,Cartagena
42793,5,Velocidad registrada,5.18,m/s,Cartagena
42793,6,Velocidad registrada,5.23,m/s,Cartagena
42793,7,Velocidad registrada,5.54,m/s,Cartagena
42793,8,Velocidad registrada,4.98,m/s,Cartagena
42793,9,Velocidad registrada,5.19,m/s,Cartagena
42793,10,Velocidad registrada,5.85,m/s,Cartagena
42793,11,Velocidad registrada,5.87,m/s,Cartagena
42793,12,Velocidad registrada,6.39,m/s,Cartagena
42793,13,Velocidad registrada,6.2,m/s,Cartagena
42793,14,Velocidad registrada,6.13,m/s,Cartagena
42793,15,Velocidad registrada,5.71,m/s,Cartagena
42793,16,Velocidad registrada,6.54,m/s,Cartagena
42793,17,Velocidad registrada,6.07,m/s,Cartagena
42793,18,Velocidad registrada,6.58,m/s,Cartagena
42793,19,Velocidad registrada,6.75,m/s,Cartagena
42793,20,Velocidad registrada,6.84,m/s,Cartagena
42793,21,Velocidad registrada,6.18,m/s,Cartagena
42793,22,Velocidad registrada,6.78,m/s,Cartagena
42793,23,Velocidad registrada,6.21,m/s,Cartagena
42794,0,Velocidad registrada,6.87,m/s,Cartagena
42794,1,Velocidad registrada,6.97,m/s,Cartagena
42794,2,Velocidad registrada,6.78,m/s,Cartagena
42794,3,Velocidad registrada,6.62,m/s,Cartagena
42794,4,Velocidad registrada,6.59,m/s,Cartagena
42794,5,Velocidad registrada,6.17,m/s,Cartagena
42794,6,Velocidad registrada,6.22,m/s,Cartagena
42794,7,Velocidad registrada,5.69,m/s,Cartagena
42794,8,Velocidad registrada,5.39,m/s,Cartagena
42794,9,Velocidad registrada,7.27,m/s,Cartagena
42794,10,Velocidad registrada,6.16,m/s,Cartagena
42794,11,Velocidad registrada,5.84,m/s,Cartagena
42794,12,Velocidad registrada,5.62,m/s,Cartagena
42794,13,Velocidad registrada,5.6,m/s,Cartagena
42794,14,Velocidad registrada,4.92,m/s,Cartagena
42794,15,Velocidad registrada,6.28,m/s,Cartagena
42794,16,Velocidad registrada,5.56,m/s,Cartagena
42794,17,Velocidad registrada,4.56,m/s,Cartagena
42794,18,Velocidad registrada,5.21,m/s,Cartagena
42794,19,Velocidad registrada,6.14,m/s,Cartagena
42794,20,Velocidad registrada,5.59,m/s,Cartagena
42794,21,Velocidad registrada,6.77,m/s,Cartagena
42794,22,Velocidad registrada,6.69,m/s,Cartagena
42794,23,Velocidad registrada,5.48,m/s,Cartagena
42795,0,Velocidad registrada,5.97,m/s,Cartagena
42795,1,Velocidad registrada,6.12,m/s,Cartagena
42795,2,Velocidad registrada,6.43,m/s,Cartagena
42795,3,Velocidad registrada,6.12,m/s,Cartagena
42795,4,Velocidad registrada,7.11,m/s,Cartagena
42795,5,Velocidad registrada,7.28,m/s,Cartagena
42795,6,Velocidad registrada,7.4,m/s,Cartagena
42795,7,Velocidad registrada,7.63,m/s,Cartagena
42795,8,Velocidad registrada,6.76,m/s,Cartagena
42795,9,Velocidad registrada,6.41,m/s,Cartagena
42795,10,Velocidad registrada,6.32,m/s,Cartagena
42795,11,Velocidad registrada,4.92,m/s,Cartagena
42795,12,Velocidad registrada,4.86,m/s,Cartagena
42795,13,Velocidad registrada,5.2,m/s,Cartagena
42795,14,Velocidad registrada,5.33,m/s,Cartagena
42795,15,Velocidad registrada,5.24,m/s,Cartagena
42795,16,Velocidad registrada,5.94,m/s,Cartagena
42795,17,Velocidad registrada,6.62,m/s,Cartagena
42795,18,Velocidad registrada,6.1,m/s,Cartagena
42795,19,Velocidad registrada,6.17,m/s,Cartagena
42795,20,Velocidad registrada,6.56,m/s,Cartagena
42795,21,Velocidad registrada,5.94,m/s,Cartagena
42795,22,Velocidad registrada,6.05,m/s,Cartagena
42795,23,Velocidad registrada,5.74,m/s,Cartagena
42796,0,Velocidad registrada,6.03,m/s,Cartagena
42796,1,Velocidad registrada,5.83,m/s,Cartagena
42796,2,Velocidad registrada,6.43,m/s,Cartagena
42796,3,Velocidad registrada,7.09,m/s,Cartagena
42796,4,Velocidad registrada,6.67,m/s,Cartagena
42796,5,Velocidad registrada,6.78,m/s,Cartagena
42796,6,Velocidad registrada,6.34,m/s,Cartagena
42796,7,Velocidad registrada,5.93,m/s,Cartagena
42796,8,Velocidad registrada,5.98,m/s,Cartagena
42796,9,Velocidad registrada,5.05,m/s,Cartagena
42796,10,Velocidad registrada,5.05,m/s,Cartagena
